1.5 10.5 0 
2.50913 4.41315 2.75911 
5.28376 2.33814 -2.65 
7.65306 2.31743 -2.39973 
8.15541 2.60128 -2.44785 
9.81162 8.23583 2.30081 
10.0913 8.56442 2.35983 
13.0319 8.64954 -1.77535 
14 0.5 0 

